"","Subject","Trial","Condition","SS1vSS2top","SS1amount","SS1delay","LL1amount","LL1delay","SS2amount","SS2delay","LL2amount","LL2delay","TrialStart","RT","TrialOver","Choice","Run","Day"
"234",101,99,17,0,14.38,7,1.53,28,12.53,7,3.5,28,162.6494,1.025,1.5484,0,2,"Fed"
"235",101,100,23,0,14.38,7,1.53,49,12.53,7,3.5,49,164.228,1.3576,1.8818,0,2,"Fed"
"236",101,101,26,0,14.82,7,1.53,70,9.1,7,7.44,70,166.1405,1.0046,1.5335,0,2,"Fed"
"237",101,102,27,1,13.26,7,1.53,70,8.15,7,7.44,70,167.7043,1.0017,1.5148,0,2,"Fed"
"238",101,103,27,1,13.26,7,1.53,70,11.56,7,3.5,70,169.2498,1.2722,1.7986,0,2,"Fed"
"239",101,104,25,0,12.36,7,1.53,49,10.77,7,3.5,49,171.0793,1.0496,1.5657,0,2,"Fed"
"240",101,105,35,1,15.32,21,1.75,42,9.41,21,8.51,42,172.675,1.0017,1.5166,0,2,"Fed"
"241",101,106,3,0,13.39,0,1.53,21,11.67,0,3.5,21,174.2214,1.4608,1.9814,0,2,"Fed"
"242",101,107,20,0,15.32,7,1.75,28,9.41,7,8.51,28,176.2332,1.0016,1.5159,0,2,"Fed"
"243",101,108,32,1,14.38,21,1.53,42,12.53,21,3.5,42,177.7796,1.0016,1.5163,0,2,"Fed"
"244",101,109,18,1,13.39,7,1.53,28,11.67,7,3.5,28,179.326,1.2114,1.7322,0,2,"Fed"
"245",101,110,39,1,12.36,21,1.53,63,10.77,21,3.5,63,181.0885,1.121,1.6491,0,2,"Fed"
"246",101,111,29,1,9.81,7,1.53,70,8.55,7,3.5,70,182.7688,1.225,1.7478,0,2,"Fed"
"247",101,112,8,1,13.39,0,1.53,42,11.67,0,3.5,42,184.5469,1.2145,1.732,0,2,"Fed"
"248",101,113,4,1,12.36,0,1.53,21,10.77,0,3.5,21,186.3103,1.0005,1.5158,0,2,"Fed"
"249",101,114,30,1,15.17,7,1.75,70,9.32,7,8.51,70,187.8566,1.0015,1.5149,0,2,"Fed"
"250",101,115,30,1,15.17,7,1.75,70,13.22,7,4,70,189.4023,1.1833,1.6985,0,2,"Fed"
"251",101,116,36,0,14.84,21,1.53,63,12.93,21,3.5,63,191.1325,1.0371,1.5656,0,2,"Fed"
"252",101,117,22,1,14.84,7,1.53,49,12.93,7,3.5,49,192.7276,1.1387,1.6656,0,2,"Fed"
"253",101,118,45,1,15.17,21,1.75,84,9.32,21,8.51,84,194.4238,1.4339,1.9487,0,2,"Fed"
"254",101,119,45,0,15.17,21,1.75,84,13.22,21,4,84,196.4033,1.246,1.7636,1,2,"Fed"
"255",101,120,34,1,12.36,21,1.53,42,10.77,21,3.5,42,198.199,1.0016,1.5151,0,2,"Fed"
"256",101,121,24,0,13.39,7,1.53,49,11.67,7,3.5,49,199.7452,1.0017,1.515,0,2,"Fed"
"257",101,122,5,0,15.32,0,1.75,21,9.41,0,8.51,21,201.2918,1.0618,1.5817,0,2,"Fed"
"258",101,123,2,1,14.38,0,1.53,21,12.53,0,3.5,21,202.9045,1.1369,1.6648,0,2,"Fed"
"259",101,124,5,0,15.32,0,1.75,21,13.35,0,4,21,204.6005,1.2573,1.7818,0,2,"Fed"
"260",101,125,35,1,15.32,21,1.75,42,13.35,21,4,42,206.4122,1.1021,1.6168,0,2,"Fed"
"261",101,126,20,1,15.32,7,1.75,28,13.35,7,4,28,208.0578,1.0016,1.5165,0,2,"Fed"
"262",101,127,44,0,9.81,21,1.53,84,8.55,21,3.5,84,209.6055,1.3005,1.8139,0,2,"Fed"
"263",101,128,28,1,11.59,7,1.53,70,7.12,7,7.44,70,211.4501,1.5521,2.0652,0,2,"Fed"
"264",101,129,7,1,14.38,0,1.53,42,12.53,0,3.5,42,213.5461,1.2318,1.7484,0,2,"Fed"
"265",101,130,28,1,11.59,7,1.53,70,10.1,7,3.5,70,215.3249,1.0016,1.5163,1,2,"Fed"
"266",101,131,13,0,11.59,0,1.53,63,10.1,0,3.5,63,216.8709,1.8349,2.3475,0,2,"Fed"
"267",101,132,33,1,13.39,21,1.53,42,11.67,21,3.5,42,219.2491,1.4653,1.9813,0,2,"Fed"
"268",101,133,9,1,12.36,0,1.53,42,10.77,0,3.5,42,221.2615,1.0016,1.5148,0,2,"Fed"
"269",101,134,10,1,15.32,0,1.75,42,13.35,0,4,42,222.8076,1.0902,1.6159,0,2,"Fed"
"270",101,135,26,0,14.82,7,1.53,70,12.91,7,3.5,70,224.453,1.3008,1.8158,0,2,"Fed"
"271",102,1,42,0,8.15,21,7.44,84,6.44,21,9.41,84,2.1284,2.0379,2.6064,0,1,"Fed"
"272",102,2,7,0,8.83,0,7.44,42,6.98,0,9.41,42,4.7722,2.0267,2.547,0,1,"Fed"
"273",102,3,13,0,7.12,0,7.44,63,5.63,0,9.41,63,7.3494,5.3999,5.9217,0,1,"Fed"
"274",102,4,14,1,6.03,0,7.44,63,4.76,0,9.41,63,13.302,7.3373,7.8514,0,1,"Fed"
"275",102,5,7,0,12.53,0,3.5,42,10.68,0,5.47,42,21.2001,3.064,3.5777,0,1,"Fed"
"276",102,6,8,1,8.23,0,7.44,42,6.5,0,9.41,42,24.8082,2.4868,3.0124,0,1,"Fed"
"277",102,7,11,0,9.1,0,7.44,63,7.2,0,9.41,63,27.8511,4.2947,4.8075,0,1,"Fed"
"278",102,8,41,1,9.1,21,7.44,84,7.2,21,9.41,84,32.6897,6.1227,6.6364,1,1,"Fed"
"279",102,9,22,0,9.12,7,7.44,49,7.21,7,9.41,49,39.3573,4.9488,5.4734,1,1,"Fed"
"280",102,10,2,1,8.83,0,7.44,21,6.98,0,9.41,21,44.861,2.4929,3.0123,0,1,"Fed"
"281",102,11,32,1,8.83,21,7.44,42,6.98,21,9.41,42,47.9038,5.0128,5.5229,0,1,"Fed"
"282",102,12,17,0,8.83,7,7.44,28,6.98,7,9.41,28,53.4574,5.054,5.573,0,1,"Fed"
"283",102,13,26,0,9.1,7,7.44,70,7.2,7,9.41,70,59.0609,1.9311,2.4465,0,1,"Fed"
"284",102,14,8,0,11.67,0,3.5,42,9.95,0,5.47,42,61.5384,1.5978,2.1138,1,1,"Fed"
"285",102,15,18,0,8.23,7,7.44,28,6.5,7,9.41,28,63.6832,5.3447,5.8556,0,1,"Fed"
"286",102,16,34,1,7.59,21,7.44,42,6,21,9.41,42,69.5694,1.9782,2.4958,0,1,"Fed"
"287",102,17,29,0,6.03,7,7.44,70,4.76,7,9.41,70,72.0968,4.9884,5.5058,0,1,"Fed"
"288",102,18,32,1,12.53,21,3.5,42,10.68,21,5.47,42,77.6504,7.4271,7.9501,1,1,"Fed"
"289",102,19,18,0,11.67,7,3.5,28,9.95,7,5.47,28,85.6316,3.982,4.4921,0,1,"Fed"
"290",102,20,14,0,8.55,0,3.5,63,7.29,0,5.47,63,90.1543,2.0034,2.5133,0,1,"Fed"
"291",102,21,16,0,9.12,7,7.44,28,7.21,7,9.41,28,92.6982,1.4503,1.9648,0,1,"Fed"
"292",102,22,5,1,9.41,0,8.51,21,7.44,0,10.76,21,94.6935,7.0744,7.5846,0,1,"Fed"
"293",102,23,10,0,9.41,0,8.51,42,7.44,0,10.76,42,102.3089,2.2437,2.7627,0,1,"Fed"
"294",102,24,22,1,5.3,7,11.38,49,3.39,7,13.35,49,105.1023,4.9403,5.4565,0,1,"Fed"
"295",102,25,9,0,7.59,0,7.44,42,6,0,9.41,42,110.5894,2.8049,3.3275,0,1,"Fed"
"296",102,26,23,1,8.83,7,7.44,49,6.98,7,9.41,49,113.9482,3.3496,3.8602,0,1,"Fed"
"297",102,27,36,0,9.12,21,7.44,63,7.21,21,9.41,63,117.839,1.7702,2.2803,0,1,"Fed"
"298",102,28,30,1,9.32,7,8.51,70,7.37,7,10.76,70,120.1502,1.899,2.4138,0,1,"Fed"
"299",102,29,13,0,10.1,0,3.5,63,8.61,0,5.47,63,122.5944,1.8945,2.4136,0,1,"Fed"
"300",102,30,36,1,12.93,21,3.5,63,11.02,21,5.47,63,125.0386,2.1544,2.663,1,1,"Fed"
"301",102,31,1,1,9.12,0,7.44,21,7.21,0,9.41,21,127.7323,1.4449,1.9639,0,1,"Fed"
"302",102,32,45,1,9.32,21,8.51,84,7.37,21,10.76,84,129.7277,4.5242,5.0407,0,1,"Fed"
"303",102,33,39,0,7.59,21,7.44,63,6,21,9.41,63,134.799,1.75,2.2641,0,1,"Fed"
"304",102,34,27,1,8.15,7,7.44,70,6.44,7,9.41,70,137.0936,2.1189,2.6299,0,1,"Fed"
"305",102,35,37,1,8.83,21,7.44,63,6.98,21,9.41,63,139.7539,2.5628,3.0788,0,1,"Fed"
"306",102,36,31,1,9.12,21,7.44,42,7.21,21,9.41,42,142.8633,4.5552,5.0733,1,1,"Fed"
"307",102,37,25,0,7.59,7,7.44,49,6,7,9.41,49,147.968,4.0881,4.6084,0,1,"Fed"
"308",102,38,40,1,9.41,21,8.51,63,7.44,21,10.76,63,152.607,3.1855,3.7107,0,1,"Fed"
"309",102,39,20,0,9.41,7,8.51,28,7.44,7,10.76,28,156.3482,2.2367,2.745,0,1,"Fed"
"310",102,40,21,0,9.41,7,7.44,49,7.44,7,9.41,49,159.1249,3.3195,3.8435,0,1,"Fed"
"311",102,41,23,0,12.53,7,3.5,49,10.68,7,5.47,49,162.9992,3.8877,4.4085,0,1,"Fed"
"312",102,42,45,0,13.22,21,4,84,11.27,21,6.26,84,167.4387,1.8564,2.3799,0,1,"Fed"
"313",102,43,38,0,8.23,21,7.44,63,6.5,21,9.41,63,169.8497,1.8133,2.3307,0,1,"Fed"
"314",102,44,33,0,8.23,21,7.44,42,6.5,21,9.41,42,172.2108,2.1553,2.6791,0,1,"Fed"
"315",102,45,29,0,8.55,7,3.5,70,7.29,7,5.47,70,174.9211,1.9337,2.4473,1,1,"Fed"
"316",102,46,40,1,13.35,21,4,63,11.38,21,6.26,63,177.3984,1.2478,1.765,0,1,"Fed"
"317",102,47,22,1,14.84,7,1.53,49,12.93,7,3.5,49,179.2109,2.0362,2.5466,1,1,"Fed"
"318",102,48,45,0,15.17,21,1.75,84,13.22,21,4,84,181.7882,3.0103,3.5272,1,1,"Fed"
"319",102,49,19,0,7.59,7,7.44,28,6,7,9.41,28,185.3465,6.3807,6.903,0,1,"Fed"
"320",102,50,2,1,12.53,0,3.5,21,10.68,0,5.47,21,192.28,2.135,2.6468,0,1,"Fed"
"321",102,51,43,0,7.12,21,7.44,84,5.63,21,9.41,84,194.9572,2.5224,3.0457,0,1,"Fed"
"322",102,52,3,1,8.23,0,7.44,21,6.5,0,9.41,21,198.0333,2.3737,2.8957,0,1,"Fed"
"323",102,53,12,0,8.15,0,7.44,63,6.44,0,9.41,63,200.9595,3.4149,3.926,1,1,"Fed"
"324",102,54,15,1,9.32,0,8.51,63,7.37,0,10.76,63,204.917,3.3317,3.8437,0,1,"Fed"
"325",102,55,7,0,14.38,0,1.53,42,12.53,0,3.5,42,208.8079,3.5437,4.0594,0,1,"Fed"
"326",102,56,41,1,5.29,21,11.38,84,3.39,21,13.35,84,212.8983,2.7901,3.311,0,1,"Fed"
"327",102,57,5,0,13.35,0,4,21,11.38,0,6.26,21,216.2404,3.5029,4.0267,0,1,"Fed"
"328",102,58,16,1,12.93,7,3.5,28,11.02,7,5.47,28,220.2973,2.6704,3.1955,1,1,"Fed"
"329",102,59,12,0,12.93,7,3.5,28,11.02,7,5.47,28,223.5232,2.4366,2.9621,1,1,"Fed"
"330",102,60,9,0,10.77,0,3.5,42,9.18,0,5.47,42,226.5161,3.1071,3.6268,1,1,"Fed"
"331",102,61,25,0,10.77,7,3.5,49,9.18,7,5.47,49,230.1742,3.6259,4.1421,1,1,"Fed"
"332",102,62,8,0,3.06,0,13.35,42,1.34,0,15.32,42,234.3474,5.9234,6.4377,0,1,"Fed"
"333",102,63,29,1,2.24,7,13.35,70,0.98,7,15.32,70,240.8324,3.3257,3.8435,0,1,"Fed"
"334",102,64,39,1,10.77,21,3.5,63,9.18,21,5.47,63,244.7066,2.7722,3.294,0,1,"Fed"
"335",102,65,43,1,10.1,21,3.5,84,8.61,21,5.47,84,248.0321,4.2405,4.7576,0,1,"Fed"
"336",102,66,17,1,12.53,7,3.5,28,10.68,7,5.47,28,252.8208,3.5551,4.0761,0,1,"Fed"
"337",102,67,27,0,11.56,7,3.5,70,9.85,7,5.47,70,256.9278,2.8649,3.3775,0,1,"Fed"
"338",102,68,19,1,10.77,7,3.5,28,9.18,7,5.47,28,260.3365,3.6315,4.1421,0,1,"Fed"
"339",102,69,28,1,7.12,7,7.44,70,5.63,7,9.41,70,264.5099,3.547,4.0595,0,1,"Fed"
"340",102,70,38,1,11.67,21,3.5,63,9.95,21,5.47,63,268.6003,2.7913,3.3112,0,1,"Fed"
"341",102,71,25,0,2.83,7,13.35,49,1.24,7,15.32,49,271.9424,4.8304,5.3571,1,1,"Fed"
"342",102,72,42,1,11.56,21,3.5,84,9.85,21,5.47,84,277.3297,3.6508,4.1763,0,1,"Fed"
"343",102,73,35,0,9.41,21,8.51,42,7.44,21,10.76,42,281.5365,2.3319,2.8459,1,1,"Fed"
"344",102,74,37,0,12.53,21,3.5,63,10.68,21,5.47,63,284.413,3.648,4.1592,1,1,"Fed"
"345",102,75,38,1,13.39,21,1.53,63,11.67,21,3.5,63,288.6031,2.4256,2.9458,0,1,"Fed"
"346",102,76,44,0,6.03,21,7.44,84,4.76,21,9.41,84,291.5795,1.6735,2.1977,0,1,"Fed"
"347",102,77,28,1,10.1,7,3.5,70,8.61,7,5.47,70,293.8075,3.3323,3.8436,0,1,"Fed"
"348",102,78,36,1,3.39,21,13.35,63,1.48,21,15.32,63,297.6817,4.8229,5.34,0,1,"Fed"
"349",102,79,6,0,9.12,0,7.44,42,7.21,0,9.41,42,303.0524,3.3895,3.9093,0,1,"Fed"
"350",102,80,20,1,13.35,7,4,28,11.38,7,6.26,28,306.9931,3.8181,4.3421,0,1,"Fed"
"351",102,81,4,0,7.59,0,7.44,21,6,0,9.41,21,311.3661,3.8644,4.3758,0,1,"Fed"
"352",102,82,1,1,12.93,0,3.5,21,11.02,0,5.47,21,315.7724,1.5551,2.0811,1,1,"Fed"
"353",102,83,21,0,13.35,7,3.5,49,11.38,7,5.47,49,317.8841,3.3337,3.8599,0,1,"Fed"
"354",102,84,39,0,12.36,21,1.53,63,10.77,21,3.5,63,321.775,5.21,5.7223,0,1,"Fed"
"355",102,85,14,0,9.81,0,1.53,63,8.55,0,3.5,63,327.5281,7.5752,8.0997,1,1,"Fed"
"356",102,86,18,1,13.39,7,1.53,28,11.67,7,3.5,28,335.6589,7.935,8.4488,0,1,"Fed"
"357",102,87,44,1,8.55,21,3.5,84,7.29,21,5.47,84,344.1389,4.9886,5.5064,0,1,"Fed"
"358",102,88,34,1,10.77,21,3.5,42,9.18,21,5.47,42,349.6758,4.0672,4.5921,1,1,"Fed"
"359",102,89,17,0,14.38,7,1.53,28,12.53,7,3.5,28,354.2981,2.7412,3.2618,0,1,"Fed"
"360",102,90,15,1,13.22,0,4,63,11.27,0,6.26,63,357.5905,6.0416,6.5542,0,1,"Fed"
"361",102,91,34,0,2.83,21,13.35,42,1.24,21,15.32,42,364.175,5.689,6.2049,0,1,"Fed"
"362",102,92,42,1,13.26,21,1.53,84,11.56,21,3.5,84,370.4103,6.3978,6.9199,0,1,"Fed"
"363",102,93,44,0,9.81,21,1.53,84,8.55,21,3.5,84,377.3604,2.8625,3.3785,1,1,"Fed"
"364",102,94,35,1,5.47,21,13.01,42,3.5,21,15.27,42,380.7692,5.9828,6.5041,1,1,"Fed"
"365",102,95,43,0,11.59,21,1.53,84,10.1,21,3.5,84,387.3038,6.6403,7.1513,1,1,"Fed"
"366",102,96,2,1,14.38,0,1.53,21,12.53,0,3.5,21,394.4869,1.6656,2.18,0,1,"Fed"
"367",102,97,31,1,5.3,21,11.38,42,3.39,21,13.35,42,396.6984,4.2446,4.758,0,1,"Fed"
"368",102,98,31,1,14.84,21,1.53,42,12.93,21,3.5,42,401.4871,2.8888,3.4114,0,1,"Fed"
"369",102,99,1,0,3.39,0,13.35,21,1.48,0,15.32,21,404.9289,3.511,4.0266,0,1,"Fed"
"370",102,100,11,1,12.91,0,3.5,63,11.01,0,5.47,63,408.986,3.91,4.4257,1,1,"Fed"
"371",102,101,24,1,8.23,7,7.44,49,6.5,7,9.41,49,413.4422,8.366,8.8817,1,1,"Fed"
"372",102,102,20,1,15.32,7,1.75,28,13.35,7,4,28,422.3544,3.8366,4.3591,1,1,"Fed"
"373",102,103,11,0,3.39,0,13.35,63,1.48,0,15.32,63,426.7442,1.7121,2.231,0,1,"Fed"
"374",102,104,6,0,12.93,0,3.5,42,11.02,0,5.47,42,429.0055,2.3464,2.8625,0,1,"Fed"
"375",102,105,5,1,15.32,0,1.75,21,13.35,0,4,21,431.8987,1.1969,1.7145,0,1,"Fed"
"376",102,106,4,0,10.77,0,3.5,21,9.18,0,5.47,21,433.6446,4.0354,4.5587,1,1,"Fed"
"377",102,107,9,1,2.83,0,13.35,42,1.24,0,15.32,42,438.2338,2.3099,2.83,1,1,"Fed"
"378",102,108,26,1,12.91,7,3.5,70,11.01,7,5.47,70,441.0937,2.1935,2.713,1,1,"Fed"
"379",102,109,10,1,13.35,0,4,42,11.38,0,6.26,42,443.8372,1.0662,1.5822,0,1,"Fed"
"380",102,110,27,0,13.26,7,1.53,70,11.56,7,3.5,70,445.4501,1.3649,1.8808,0,1,"Fed"
"381",102,111,16,0,3.39,7,13.35,28,1.48,7,15.32,28,447.3622,2.3979,2.9127,1,1,"Fed"
"382",102,112,19,1,12.36,7,1.53,28,10.77,7,3.5,28,450.3053,4.6863,5.2065,0,1,"Fed"
"383",102,113,30,1,13.22,7,4,70,11.27,7,6.26,70,455.543,4.8492,5.3735,0,1,"Fed"
"384",102,114,12,0,3.03,0,13.35,63,1.33,0,15.32,63,460.9467,1.6125,2.1308,1,1,"Fed"
"385",102,115,35,1,3.5,21,15.27,42,1.53,21,17.52,42,463.1085,2.0031,2.5301,1,1,"Fed"
"386",102,116,6,1,14.84,0,1.53,42,12.93,0,3.5,42,465.6688,1.1869,1.6983,0,1,"Fed"
"387",102,117,37,1,3.29,21,13.35,63,1.44,21,15.32,63,467.3984,2.2332,2.7459,1,1,"Fed"
"388",102,118,23,0,14.38,7,1.53,49,12.53,7,3.5,49,470.1752,2.4249,2.9457,0,1,"Fed"
"389",102,119,32,0,3.29,21,13.35,42,1.44,21,15.32,42,473.1515,1.6725,2.1978,1,1,"Fed"
"390",102,120,10,1,15.32,0,1.75,42,13.35,0,4,42,475.3796,2.0044,2.5293,0,1,"Fed"
"391",102,121,26,1,3.39,7,13.35,70,1.48,7,15.32,70,477.9401,3.0352,3.5611,1,1,"Fed"
"392",102,122,21,0,15.32,7,1.53,49,13.35,7,3.5,49,481.5317,1.6363,2.1466,0,1,"Fed"
"393",102,123,30,1,15.17,7,1.75,70,13.22,7,4,70,483.7099,1.779,2.2967,0,1,"Fed"
"394",102,124,4,1,2.83,0,13.35,21,1.24,0,15.32,21,486.0378,4.4024,4.9237,1,1,"Fed"
"395",102,125,24,0,4.78,7,11.38,49,3.06,7,13.35,49,490.9928,4.0783,4.5913,1,1,"Fed"
"396",102,126,3,0,11.67,0,3.5,21,9.95,0,5.47,21,495.6152,3.2166,3.7441,0,1,"Fed"
"397",102,127,33,0,11.67,21,3.5,42,9.95,21,5.47,42,499.3896,3.7066,4.226,0,1,"Fed"
"398",102,128,28,1,11.59,7,1.53,70,10.1,7,3.5,70,503.6463,4.4659,4.9914,0,1,"Fed"
"399",102,129,41,1,14.82,21,1.53,84,12.91,21,3.5,84,508.6678,2.6285,3.1454,0,1,"Fed"
"400",102,130,24,0,3.06,7,13.35,49,1.34,7,15.32,49,511.8436,4.0442,4.5587,1,1,"Fed"
"401",102,131,40,0,15.32,21,1.75,63,13.35,21,4,63,516.4328,3.3432,3.8605,0,1,"Fed"
"402",102,132,33,1,13.39,21,1.53,42,11.67,21,3.5,42,520.3236,6.1317,6.654,0,1,"Fed"
"403",102,133,3,0,13.39,0,1.53,21,11.67,0,3.5,21,527.0079,1.2802,1.7976,0,1,"Fed"
"404",102,134,15,0,15.17,0,1.75,63,13.22,0,4,63,528.8369,1.3231,1.8481,0,1,"Fed"
"405",102,135,13,1,11.59,0,1.53,63,10.1,0,3.5,63,530.7157,3.3232,3.843,0,1,"Fed"
"406",102,1,37,1,8.83,21,7.44,63,6.98,21,9.41,63,2.128,3.4988,4.07,1,2,"Fast"
"407",102,2,29,0,6.03,7,7.44,70,4.76,7,9.41,70,6.235,4.0259,4.5423,1,2,"Fast"
"408",102,3,33,0,8.23,21,7.44,42,6.5,21,9.41,42,10.8075,4.0236,4.5418,1,2,"Fast"
"409",102,4,44,1,6.03,21,7.44,84,4.76,21,9.41,84,15.3801,2.9702,3.494,0,2,"Fast"
"410",102,5,40,0,9.41,21,8.51,63,7.44,21,10.76,63,18.905,5.1603,5.6726,0,2,"Fast"
"411",102,6,23,1,8.83,7,7.44,49,6.98,7,9.41,49,24.6083,4.5375,5.0566,0,2,"Fast"
"412",102,7,15,1,9.32,0,8.51,63,7.37,0,10.76,63,29.713,1.7854,2.2966,0,2,"Fast"
"413",102,8,16,1,9.12,7,7.44,28,7.21,7,9.41,28,32.0408,5.2535,5.7724,0,2,"Fast"
"414",102,9,3,0,8.23,0,7.44,21,6.5,0,9.41,21,37.8437,2.8506,3.3611,1,2,"Fast"
"415",102,10,34,0,7.59,21,7.44,42,6,21,9.41,42,41.2357,3.9852,4.5083,1,2,"Fast"
"416",102,11,21,0,9.41,7,7.44,49,7.44,7,9.41,49,45.7751,4.5037,5.0242,0,2,"Fast"
"417",102,12,19,0,7.59,7,7.44,28,6,7,9.41,28,50.8299,5.1738,5.6892,0,2,"Fast"
"418",102,13,3,1,7.59,7,7.44,28,6,7,9.41,28,56.5495,1.5436,2.0646,0,2,"Fast"
"419",102,14,19,1,10.77,7,3.5,28,9.18,7,5.47,28,58.6614,2.7509,3.2609,0,2,"Fast"
"420",102,15,23,0,12.53,7,3.5,49,10.68,7,5.47,49,61.9537,1.5469,2.0639,1,2,"Fast"
"421",102,16,9,1,7.59,0,7.44,42,6,0,9.41,42,64.0486,2.1717,2.6964,0,2,"Fast"
"422",102,17,36,1,9.12,21,7.44,63,7.21,21,9.41,63,66.7756,3.663,4.1761,0,2,"Fast"
"423",102,18,20,1,9.41,7,8.51,28,7.44,7,10.76,28,70.9824,2.6879,3.2112,0,2,"Fast"
"424",102,19,37,1,5.14,21,11.38,63,3.29,21,13.35,63,74.2247,4.2682,4.7915,1,2,"Fast"
"425",102,20,13,0,7.12,0,7.44,63,5.63,0,9.41,63,79.0466,1.6466,2.1645,0,2,"Fast"
"426",102,21,43,0,7.12,21,7.44,84,5.63,21,9.41,84,81.2414,4.1835,4.7082,1,2,"Fast"
"427",102,22,29,0,3.5,7,11.38,70,2.24,7,13.35,70,85.9803,3.3376,3.8603,1,2,"Fast"
"428",102,23,19,1,12.36,7,1.53,28,10.77,7,3.5,28,89.8878,2.5254,3.0449,0,2,"Fast"
"429",102,24,25,0,7.59,7,7.44,49,6,7,9.41,49,92.9639,6.7486,7.2685,0,2,"Fast"
"430",102,25,2,1,8.83,0,7.44,21,6.98,0,9.41,21,100.2634,1.1213,1.6321,0,2,"Fast"
"431",102,26,10,0,9.41,0,8.51,42,7.44,0,10.76,42,101.9261,1.2825,1.7976,0,2,"Fast"
"432",102,27,38,0,8.23,21,7.44,63,6.5,21,9.41,63,103.7551,1.5574,2.0812,1,2,"Fast"
"433",102,28,15,0,13.22,0,4,63,11.27,0,6.26,63,105.8668,1.3093,1.8314,0,2,"Fast"
"434",102,29,18,0,8.23,7,7.44,28,6.5,7,9.41,28,107.7291,1.5513,2.0643,0,2,"Fast"
"435",102,30,31,0,9.12,21,7.44,42,7.21,21,9.41,42,109.8242,2.4485,2.9623,1,2,"Fast"
"436",102,31,1,1,9.12,0,7.44,21,7.21,0,9.41,21,112.8171,1.68,2.1975,1,2,"Fast"
"437",102,32,39,1,7.59,21,7.44,63,6,21,9.41,63,115.0451,4.6585,5.1729,1,2,"Fast"
"438",102,33,12,0,8.15,0,7.44,63,6.44,0,9.41,63,120.2496,1.7906,2.3136,0,2,"Fast"
"439",102,34,17,1,8.83,7,7.44,28,6.98,7,9.41,28,122.594,3.7926,4.3091,0,2,"Fast"
"440",102,35,42,0,8.15,21,7.44,84,6.44,21,9.41,84,126.9337,1.3646,1.8816,1,2,"Fast"
"441",102,36,16,0,12.93,7,3.5,28,11.02,7,5.47,28,128.846,1.4357,1.948,0,2,"Fast"
"442",102,37,27,1,8.15,7,7.44,70,6.44,7,9.41,70,130.8247,1.3862,1.8975,1,2,"Fast"
"443",102,38,22,0,9.12,7,7.44,49,7.21,7,9.41,49,132.7534,2.6569,3.1785,1,2,"Fast"
"444",102,39,22,1,5.3,7,11.38,49,3.39,7,13.35,49,135.9625,1.6245,2.1478,0,2,"Fast"
"445",102,40,42,0,4.74,21,11.38,84,3.03,21,13.35,84,138.1407,6.0691,6.5869,1,2,"Fast"
"446",102,41,13,0,10.1,0,3.5,63,8.61,0,5.47,63,144.7585,1.0277,1.5489,0,2,"Fast"
"447",102,42,44,0,8.55,21,3.5,84,7.29,21,5.47,84,146.3381,2.1199,2.6298,1,2,"Fast"
"448",102,43,35,0,9.41,21,8.51,42,7.44,21,10.76,42,148.9985,7.4333,7.9502,1,2,"Fast"
"449",102,44,38,1,4.78,21,11.38,63,3.06,21,13.35,63,156.9797,1.7638,2.2807,1,2,"Fast"
"450",102,45,45,1,9.32,21,8.51,84,7.37,21,10.76,84,159.2909,4.7999,5.3225,1,2,"Fast"
"451",102,46,6,1,9.12,0,7.44,42,7.21,0,9.41,42,164.6449,1.0138,1.5319,0,2,"Fast"
"452",102,47,8,1,8.23,0,7.44,42,6.5,0,9.41,42,166.2079,1.0009,1.5157,0,2,"Fast"
"453",102,48,4,1,7.59,0,7.44,21,6,0,9.41,21,167.7542,1.0015,1.5157,0,2,"Fast"
"454",102,49,39,1,4.41,21,11.38,63,2.83,21,13.35,63,169.3006,1.6851,2.1976,1,2,"Fast"
"455",102,50,21,1,13.35,7,3.5,49,11.38,7,5.47,49,171.5286,2.5061,3.029,0,2,"Fast"
"456",102,51,4,0,10.77,0,3.5,21,9.18,0,5.47,21,174.5881,1.0014,1.515,0,2,"Fast"
"457",102,52,9,1,10.77,0,3.5,42,9.18,0,5.47,42,176.1344,1.635,2.1472,0,2,"Fast"
"458",102,53,30,1,9.32,7,8.51,70,7.37,7,10.76,70,178.3127,2.3288,2.8456,0,2,"Fast"
"459",102,54,33,1,4.78,21,11.38,42,3.06,21,13.35,42,181.1893,5.9756,6.4872,1,2,"Fast"
"460",102,55,41,0,9.1,21,7.44,84,7.2,21,9.41,84,187.7072,4.5698,5.0908,1,2,"Fast"
"461",102,56,3,1,13.39,0,1.53,21,11.67,0,3.5,21,192.8451,1.2955,1.815,0,2,"Fast"
"462",102,57,9,1,12.36,0,1.53,42,10.77,0,3.5,42,194.6908,1.0179,1.5323,0,2,"Fast"
"463",102,58,41,1,5.29,21,11.38,84,3.39,21,13.35,84,196.2537,1.7908,2.3135,1,2,"Fast"
"464",102,59,45,0,5.42,21,13.01,84,3.47,21,15.27,84,198.5981,1.4938,2.0148,1,2,"Fast"
"465",102,60,7,0,8.83,0,7.44,42,6.98,0,9.41,42,200.6434,1.6325,2.1473,0,2,"Fast"
"466",102,61,37,0,3.29,21,13.35,63,1.44,21,15.32,63,202.8382,1.8784,2.3972,1,2,"Fast"
"467",102,62,25,0,10.77,7,3.5,49,9.18,7,5.47,49,205.2658,2.8909,3.4108,0,2,"Fast"
